client,label,precision,recall,f1,support
client_3,benign,0.9781997187060478,0.9907407407407407,0.9844302901627743,4212
client_3,bruteForce,0.0,0.0,0.0,0
client_3,ddos_tcp_ddos,0.0,0.0,0.0,0
client_3,pfcp_session_deletion,0.9429555895865237,0.8051650866296175,0.8686298712749074,3059
client_3,pfcp_session_establishment,0.46360153256704983,0.9565217391304348,0.6245161290322581,1518
client_3,pfcp_session_modification,0.998380754105945,0.7768178545716342,0.873772649053548,5556
