client,label,precision,recall,f1,support
client_3,benign,0.9768529342997428,0.9919278252611586,0.9843326658028037,4212
client_3,bruteForce,0.0,0.0,0.0,0
client_3,ddos_tcp_ddos,0.0,0.0,0.0,0
client_3,pfcp_session_deletion,0.935765868491068,0.8048381824125531,0.865377855887522,3059
client_3,pfcp_session_establishment,0.46324237560192616,0.950592885375494,0.6229225124109647,1518
client_3,pfcp_session_modification,0.9988415199258572,0.7759179265658748,0.8733792544570503,5556
