client,label,precision,recall,f1,support
client_1,benign,0.9637531543932094,0.9973884140550807,0.9802823474507057,4212
client_1,bruteForce,0.9988319706324045,0.9723846653671215,0.9854308996625236,6156
client_1,ddos_tcp_ddos,0.0,0.0,0.0,0
client_1,pfcp_session_deletion,0.0,0.0,0.0,0
client_1,pfcp_session_establishment,0.0,0.0,0.0,0
client_1,pfcp_session_modification,0.0,0.0,0.0,0
