,id,expiration_id,src_port,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets
bidirectional_duration_ms,-0.08033889387266363,0.6958008552041292,-0.36576993361069365,0.1557538105369578,0.32875859176734284,-0.009071779065897078,0.0,-0.19235324221044992,-0.17884591233260394,-0.17855970242953803,1.0,0.8999426705735594,0.8534236883804172,-0.17884591233260394,-0.1785616439550017,0.97596955846395,0.9551742788518162,0.8291883148373351,-0.1596773299602676,-0.15964240749565875,0.36303862210750437,0.06122893091903429,0.061813431892821374,-0.14017893013211352,0.07501759878450705,0.11766588882938822,0.0901515692614088,-0.06870568288520033,0.0005954437417666665,0.3062492400953613,0.05121236672454865,-0.06994720859803094,-0.03812933379114694,0.24978400129080014,-0.028080876301283874,0.6886590835391337,0.9399400328490085,0.8645065749774994,0.9130461118991451,0.7615692721636539,0.8835212722711214,0.8406343693284826,0.8873790628769833,0.18733484259116653,0.35553630423726285,0.3354269727167446,0.3601508191606435,0.02149777451189477,0.0,0.0,0.0,-0.10232871593924361,0.06305127600360047,-0.3133960979003943,0.17610985394216092,-0.0389746198930175,0.0,0.0,0.0,0.026093882886779038
bidirectional_packets,-0.04618978195907386,0.6278831092705226,-0.25028055857710096,0.023518701034227592,0.1912014689889511,-0.0130491646470142,0.0,-0.25340052789669276,-0.13886776425815656,-0.1386219358126238,0.8999426705735594,1.0,0.8480374188360776,-0.13886776425815656,-0.138622558694459,0.896773624479979,0.9234405085082757,0.687866691692164,0.1264181389170882,0.1264463491224191,0.3883446799086101,0.30093679679481833,0.29590542720536295,-0.33474373718184125,-0.07600053392234346,0.3027222886116087,-0.05162349285161236,-0.2543558409259299,-0.1709960526853806,0.3511444894800453,-0.11195863275969878,0.19392374864158368,0.22062662347308543,0.312742154462769,0.22959286640422935,0.5552630984999769,0.8132186380533319,0.804976040261948,0.8087874373909562,0.6561753883491342,0.7899451644012482,0.7843514114970896,0.8052655394391894,0.17388745100671346,0.3729002387133181,0.36051241957528596,0.3808795124245316,0.13356854678924465,0.0,0.0,0.0,0.13696253446410103,0.1922090001917161,-0.09661319082121424,0.21813530783789806,0.08528463840748618,0.0,0.0,0.0,0.1787746548832095
bidirectional_bytes,-0.04431075698098787,0.5686157980750376,-0.4003880672173687,0.0591870264697075,0.2050434361748484,-0.017664570099505277,0.0,-0.005141643100901762,-0.23361273300475774,-0.2333927210197489,0.8534236883804172,0.8480374188360776,1.0,-0.23361273300475774,-0.23339365481725777,0.8607886095535917,0.8819500294181878,0.9030292797487112,-0.1308207393891895,-0.13080224535993862,0.37822592960804474,0.13518107449236738,0.18305189465775168,0.10878979162917045,0.3542462894128118,0.21169366242284207,0.36594682301248554,0.18377251878910913,0.2610552197787803,0.3376391322477793,0.3143521380723252,0.08516119982193661,0.114078005872269,0.29814025406142913,0.12360742552302119,0.4991973206295941,0.7794888683864069,0.7803059558247695,0.7841120880674588,0.6014515726653117,0.7722234560762141,0.7684779965930283,0.7914545967720964,0.1441704893896893,0.3609063114773727,0.36237409763952055,0.3702939473022758,0.016243865111570506,0.0,0.0,0.0,-0.018615945479964247,0.23047992578407148,-0.3457858126191737,0.20033466774176298,-0.05013869498907117,0.0,0.0,0.0,0.10270347905049992
src2dst_first_seen_ms,-0.057508889443254954,-0.03467890872086724,0.11551513083287195,-0.034511563400008674,0.06771872981994585,-0.005716257010317439,0.0,0.1118985463259034,1.0,0.9999970381796094,-0.17884591233260394,-0.13886776425815656,-0.23361273300475774,1.0,0.9999970378284352,-0.20413794744389646,-0.20115791016365686,-0.23205260598446611,0.2697275949911145,0.26972674824707227,-0.27371065186868443,-0.1209358268943138,-0.16577652771349108,-0.027566026401705652,-0.19643379506553493,-0.18814258131245218,-0.22075438985776785,-0.04659193546362278,-0.0980849584336204,-0.23608407959257838,-0.15873901341026758,-0.12468640826555562,-0.161621700471937,-0.23446544422907373,-0.16392208163051833,0.014150990733606659,-0.20157278092750622,-0.26531267841568723,-0.2365736766346466,-0.13084847852127343,-0.26943752159737844,-0.29212574625189186,-0.26373715759939165,-0.09539476505754876,-0.27307617710949117,-0.301534291716799,-0.27719208576126514,-0.16358038171351433,0.0,0.0,0.0,-0.29017891106717936,-0.44720449391996137,0.4191143017214881,-0.48482671078033096,-0.09440129097913277,0.0,0.0,0.0,-0.4425271252048366
src2dst_last_seen_ms,-0.05751117321704637,-0.034591637064606044,0.11552063930629362,-0.034458726207444036,0.06780197890765244,-0.005717085132689145,0.0,0.11186477149596613,0.9999970378284352,0.9999999993207066,-0.1785616439550017,-0.138622558694459,-0.23339365481725777,0.9999970378284352,1.0,-0.20385368357847364,-0.2009181377655704,-0.23184881591376283,0.26982610751030994,0.26982604400300264,-0.27386237380309647,-0.12089081726540624,-0.16569654998870698,-0.027614037923376637,-0.1964687657778346,-0.18801971784147029,-0.22076684758883758,-0.04662637324670966,-0.09812131135482853,-0.2359351520252485,-0.15874912834522015,-0.12452777375403899,-0.16148413401862977,-0.23464599879295603,-0.16379184491199014,0.014198084367177783,-0.20117070478085736,-0.264985165099113,-0.23626029677745486,-0.13066071437880766,-0.26911238269931304,-0.29179076669485177,-0.26342410129384614,-0.09565909129977904,-0.2732485189665534,-0.3015643231475315,-0.2773506741989982,-0.16346890994445687,0.0,0.0,0.0,-0.2900717912324904,-0.44720995165527994,0.41910063186698976,-0.4846825836838538,-0.09432222621595508,0.0,0.0,0.0,-0.44240195136266974
src2dst_duration_ms,-0.09059391625013954,0.7104313237480169,-0.3857594047557902,0.1762059490993973,0.35067058824947855,-0.008512005779958996,0.0,-0.19681479462144613,-0.20413794744389646,-0.2038533553996432,0.97596955846395,0.896773624479979,0.8607886095535917,-0.20413794744389646,-0.20385368357847364,1.0,0.974571671093707,0.8585235849040628,-0.21296512851119273,-0.21292921155763297,0.36468321823582955,0.02871080544607176,0.028403728417301884,-0.11457361001354319,0.09740925040679649,0.08960293277950311,0.11055572375283124,-0.04794469369698219,0.02180363142619324,0.31027315268092526,0.07289710281939049,-0.1131823611884024,-0.0790054914388597,0.2525254762842923,-0.06777501040489352,0.6297927569914716,0.9061868440563055,0.8793393949066864,0.8852042512462307,0.7823871795529979,0.9060854602138441,0.8592959300924418,0.9097111690117294,0.18348411388858854,0.3566855973953066,0.3413619786064957,0.36165734451516984,-0.004834072405126312,0.0,0.0,0.0,-0.12866219526526013,0.0700561661093049,-0.3706071191196916,0.18159459753053533,-0.07114056699103911,0.0,0.0,0.0,0.025544514153272038
src2dst_packets,-0.1091179989558412,0.6786183437687417,-0.3805140351876662,0.1679438354188986,0.32572525176385336,-0.00871294990996884,0.0,-0.1957941273664307,-0.20115791016365686,-0.20091765156706726,0.9551742788518162,0.9234405085082757,0.8819500294181878,-0.20115791016365686,-0.2009181377655704,0.974571671093707,1.0,0.8721319900128621,-0.18428750393854607,-0.18425896757425703,0.40105396515314323,0.07815901058969604,0.0759475563245877,-0.1252659400616802,0.11740744235134967,0.14425794410818868,0.1310497162317795,-0.06054996766640413,0.020461708248673452,0.3656271089162188,0.07673107516013636,-0.07911123363882469,-0.03972318971256915,0.31953344403657213,-0.025172366869871326,0.5804214644298151,0.8633876761125914,0.8646154793632858,0.8591451401535857,0.7237874922510448,0.8630506806472596,0.8453126969381409,0.8789193441898744,0.18086469392783344,0.3849256383618778,0.3709612661734249,0.39312176990545344,0.015107679091868269,0.0,0.0,0.0,-0.10536196087720369,0.12190398488297359,-0.3780715499069478,0.20699999307727354,-0.055201472219601755,0.0,0.0,0.0,0.05254879606819092
src2dst_bytes,-0.1117729457630094,0.5842036008658104,-0.4759948418350887,0.2114673326827489,0.34791209324571937,-0.013796612707644254,0.0,0.050548306887654944,-0.23205260598446611,-0.23184816358830032,0.8291883148373351,0.687866691692164,0.9030292797487112,-0.23205260598446611,-0.23184881591376283,0.8585235849040628,0.8721319900128621,1.0,-0.4395667798129522,-0.43954039955565216,0.33390881198220607,-0.12816929593572987,-0.09398365955805944,0.29812454361482993,0.4958700513188385,0.004561922054961114,0.4981174455749912,0.3624571368279073,0.4302061905821604,0.2868613593966793,0.47005279481679213,-0.24158506500244,-0.20446055866145704,0.23596393504189392,-0.19104652431419572,0.4839340677533289,0.7538660949435304,0.7655516928929588,0.7546634263710224,0.6083444832447606,0.765784821564624,0.7622270616309506,0.7838826628451425,0.11899113061624596,0.31720320306182803,0.3299274933250382,0.3262044371114777,-0.1007650555462342,0.0,0.0,0.0,-0.28424738865975846,0.09805389819572959,-0.5744251133726981,0.13760300067037864,-0.17854295143911963,0.0,0.0,0.0,-0.06681064992575407
dst2src_first_seen_ms,0.29008251494605775,-0.3620207807906554,0.26585117368414596,-0.4785958127151148,-0.5240008550524904,-0.009460024791846504,0.0,-0.1311278980443701,0.2697275949911145,0.2698265187854782,-0.1596773299602676,0.1264181389170882,-0.1308207393891895,0.2697275949911145,0.26982610751030994,-0.21296512851119273,-0.18428750393854607,-0.4395667798129522,1.0,0.9999991889680463,0.35156612934958725,0.8330433515744696,0.8025513403154343,-0.5834723351082685,-0.40326511977463264,0.6528265398155549,-0.3618322023996641,-0.47590834269167376,-0.42818440117566786,0.34963252159906016,-0.39273021520452606,0.8216569165488039,0.8022152270049157,0.31980851010528377,0.8015306822128687,-0.31505979612103113,-0.07040536199406244,-0.03487775717385734,-0.02242345461756641,-0.21948400551165162,-0.0751245038460834,-0.09662092889863175,-0.07281428785138173,0.28705154886398476,0.35470751817852664,0.249860300314462,0.3514884364299464,0.4567860442326472,0.0,0.0,0.0,0.6236400861095837,0.14067635939789944,0.6603615070458023,0.17989605328313643,0.4853875790942942,0.0,0.0,0.0,0.37256813310429804
dst2src_last_seen_ms,0.29008171415927564,-0.3620203079976966,0.2658442907852463,-0.4785962203892625,-0.5240005785692028,-0.009460024785878299,0.0,-0.13113163695710336,0.26972674824707227,0.26982645552684886,-0.15964240749565875,0.1264463491224191,-0.13080224535993862,0.26972674824707227,0.26982604400300264,-0.21292921155763297,-0.18425896757425703,-0.43954039955565216,0.9999991889680463,1.0,0.35171176815008137,0.8330829321874607,0.8025784357155972,-0.5834748272244525,-0.4032697458521755,0.6528326556666316,-0.36182781918196016,-0.4759074888184855,-0.42818611198136297,0.3496458142313599,-0.39272502082265226,0.8216486066811384,0.8022113489430978,0.3199096587488607,0.8015309132224023,-0.31506707061966516,-0.07032806045797715,-0.034839755838953435,-0.022382132678758163,-0.21947601923322563,-0.07507881970198761,-0.09657545592202268,-0.07277190506505848,0.2871898204162117,0.3548516053129291,0.2500521042721732,0.35163590976700576,0.45679835966001325,0.0,0.0,0.0,0.6236539711445209,0.1406773316358854,0.6603498895296244,0.17991643644778796,0.48539657218729076,0.0,0.0,0.0,0.37258271499313855
dst2src_duration_ms,0.1777523114613431,-0.15540160000787745,-0.0767596842920184,-0.09876326352480656,-0.21832164757932773,-0.00505004936627802,0.0,-0.12971322449700423,-0.27371065186868443,-0.2738612190097893,0.36303862210750437,0.3883446799086101,0.37822592960804474,-0.27371065186868443,-0.27386237380309647,0.36468321823582955,0.40105396515314323,0.33390881198220607,0.35156612934958725,0.35171176815008137,1.0,0.7412257851114546,0.7238112809074261,-0.25091155348708155,0.19770987658948458,0.7101247914447192,0.25988772562161283,-0.10223425963896436,0.05006270471059048,0.8341409079239164,0.16600600286002892,0.4896991796167612,0.550851561505531,0.8072986195514398,0.5730705327794675,-0.2354311834259334,0.45916006310480184,0.6159624156288346,0.5696437526914515,0.13709372059952543,0.5627198815686746,0.5516192430538834,0.5784866886713637,0.6327781579584542,0.9939894044463738,0.8446046774891786,0.9979696020139371,0.4496340447944839,0.0,0.0,0.0,0.39963036937211105,0.4164361744774882,-0.19133533045535145,0.5662113855091364,0.35533885195759857,0.0,0.0,0.0,0.4889821876725801
dst2src_packets,0.27899970853785455,-0.35154238726440934,0.17550955330081155,-0.34832957692286415,-0.4814913490109711,-0.009588096245306732,0.0,-0.16558074130072684,-0.1209358268943138,-0.12089006315399353,0.06122893091903429,0.30093679679481833,0.13518107449236738,-0.1209358268943138,-0.12089081726540624,0.02871080544607176,0.07815901058969604,-0.12816929593572987,0.8330433515744696,0.8330829321874607,0.7412257851114546,1.0,0.9841416468590443,-0.5288416385507332,-0.12411680987465827,0.8764556203046557,-0.05634575360876187,-0.3700839228343378,-0.2496634417310832,0.6828462661737651,-0.15244232845950073,0.887595094126389,0.9128666250801402,0.6509904867655343,0.9230682475629094,-0.3596614847186683,0.16934191809147606,0.28831421785723044,0.26953755235831933,-0.12378365125259927,0.22888970103516465,0.2313414891167824,0.24312621190236627,0.428255178337439,0.7328726207260778,0.6427540566318242,0.7378731574224651,0.5583408510394594,0.0,0.0,0.0,0.7376458463404135,0.46563778614684,0.3183509932289121,0.5042930983243111,0.5196553933181702,0.0,0.0,0.0,0.620918006458185
dst2src_bytes,0.28124000229253,-0.34974640230124177,0.18067033904743432,-0.33347211877706834,-0.47649373077863283,-0.009471004190729769,0.0,-0.0693026544217424,-0.16577652771349108,-0.16569564772935813,0.061813431892821374,0.29590542720536295,0.18305189465775168,-0.16577652771349108,-0.16569654998870698,0.028403728417301884,0.0759475563245877,-0.09398365955805944,0.8025513403154343,0.8025784357155972,0.7238112809074261,0.9841416468590443,1.0,-0.44674029525144476,-0.05718089937747464,0.8677769233794701,0.0091407563494564,-0.30677715903203484,-0.18666544444388314,0.6780771393193249,-0.08943627461454894,0.9330029845291024,0.9546886245251325,0.6465766938458656,0.9626961013008237,-0.35181339451504595,0.16966954474371376,0.2879448260906429,0.2692577439502142,-0.11776331495010448,0.22944826916424865,0.2349639316093032,0.24195016960544102,0.41270058280106237,0.7159403634175708,0.6296785341576533,0.7208024907485978,0.5537066264756936,0.0,0.0,0.0,0.7602649820880433,0.5040394292167933,0.28714586001178716,0.5340209222509811,0.5105034413475598,0.0,0.0,0.0,0.6539172026611241
bidirectional_min_ps,-0.09656439877469046,-0.12770619338753936,-0.10601344858080539,0.09885646882898512,0.11404185133669459,-0.0067172394880849785,0.0,0.6502716772165065,-0.027566026401705652,-0.02761408223753669,-0.14017893013211352,-0.33474373718184125,0.10878979162917045,-0.027566026401705652,-0.027614037923376637,-0.11457361001354319,-0.1252659400616802,0.29812454361482993,-0.5834723351082685,-0.5834748272244525,-0.25091155348708155,-0.5288416385507332,-0.44674029525144476,1.0,0.7577594028849058,-0.4301321950159305,0.7232151939138524,0.8812657859729031,0.8377090727249565,-0.21385572141805098,0.7845956244138244,-0.3599390970933335,-0.3798951503050476,-0.18646154929030553,-0.38445575045455616,-0.07495846346704138,-0.13591175346131876,-0.1317864816070885,-0.12662087631097538,-0.10872893712306611,-0.11161747675498224,-0.10222810791794355,-0.10139331800902086,-0.1369378993464767,-0.2510687959342256,-0.22108563355439065,-0.25129378254137136,-0.2504878002259494,0.0,0.0,0.0,-0.36371057614367264,-0.09590851709849699,-0.40633430492538725,-0.11116259501855581,-0.2684378942831146,0.0,0.0,0.0,-0.2162930989543125
