client,label,precision,recall,f1,support
client_3,benign,0.9860255802936997,0.988366571699905,0.9871946881669433,4212
client_3,bruteForce,0.0,0.0,0.0,0
client_3,ddos_tcp_ddos,0.0,0.0,0.0,0
client_3,pfcp_session_deletion,0.930188679245283,0.8058188950637464,0.8635487826239272,3059
client_3,pfcp_session_establishment,0.46514575411913817,0.9670619235836627,0.6281557552417629,1518
client_3,pfcp_session_modification,0.9995354239256679,0.7744780417566595,0.872730960348849,5556
