client,label,precision,recall,f1,support
client_1,benign,0.8009385033341566,0.76994301994302,0.7851349715530807,4212
client_1,bruteForce,0.9310529128808124,0.2829759584145549,0.434035131431419,6156
client_1,ddos_tcp_ddos,0.0,0.0,0.0,0
client_1,pfcp_session_deletion,0.0,0.0,0.0,0
client_1,pfcp_session_establishment,0.0,0.0,0.0,0
client_1,pfcp_session_modification,0.0,0.0,0.0,0
